연도,월,시간,이용객수,순위,노선,노선아이디,기점,종점,배차간격(평일)(분),첫차시간,막차시간,,,,
2023,11,16시~17시,359,29,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,11,16시~17시,140,37,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,11,16시~17시,570,19,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,11,16시~17시,254,35,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,11,16시~17시,723,17,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,11,16시~17시,1788,7,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,11,16시~17시,3645,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,11,16시~17시,926,13,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,11,16시~17시,3146,3,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,11,16시~17시,600,18,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,11,16시~17시,810,15,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,11,16시~17시,1024,11,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,11,16시~17시,282,32,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,11,16시~17시,278,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,11,16시~17시,1440,8,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,11,16시~17시,371,28,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,11,16시~17시,435,23,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,11,16시~17시,416,24,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,11,16시~17시,173,36,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,11,17시~18시,6800,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,11,17시~18시,465,27,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,11,17시~18시,729,20,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,11,17시~18시,323,31,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,11,17시~18시,2892,5,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,11,17시~18시,533,24,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,11,17시~18시,467,26,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,11,17시~18시,1305,10,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,11,17시~18시,3302,3,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,11,17시~18시,545,23,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,11,17시~18시,1098,13,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,11,17시~18시,1946,7,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,11,17시~18시,1577,8,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,11,17시~18시,436,28,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,11,17시~18시,856,18,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,11,17시~18시,591,22,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,11,17시~18시,408,29,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,11,17시~18시,1121,12,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,11,17시~18시,480,25,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,11,17시~18시,245,35,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,11,17시~18시,882,17,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,11,17시~18시,322,32,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,11,17시~18시,732,19,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,11,17시~18시,2027,6,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,11,17시~18시,3858,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,11,17시~18시,953,14,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,11,17시~18시,2981,4,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,11,17시~18시,944,15,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,11,17시~18시,916,16,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,11,17시~18시,1256,11,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,11,17시~18시,251,34,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,11,17시~18시,240,36,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,11,17시~18시,1307,9,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,11,17시~18시,305,33,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,11,17시~18시,622,21,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,11,17시~18시,408,30,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,11,17시~18시,204,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,11,18시~19시,7448,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,11,18시~19시,518,26,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,11,18시~19시,1038,16,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,11,18시~19시,274,35,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,11,18시~19시,3293,3,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,11,18시~19시,676,23,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,11,18시~19시,450,29,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,11,18시~19시,1552,11,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,11,18시~19시,3168,5,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,11,18시~19시,555,25,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,11,18시~19시,1412,12,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,11,18시~19시,2044,8,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,11,18시~19시,2084,7,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,11,18시~19시,441,30,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,11,18시~19시,996,18,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,11,18시~19시,720,21,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,11,18시~19시,481,28,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,11,18시~19시,1627,9,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,11,18시~19시,702,22,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,11,18시~19시,210,36,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,11,18시~19시,1023,17,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,11,18시~19시,376,32,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,11,18시~19시,743,20,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,11,18시~19시,2180,6,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,11,18시~19시,4630,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,11,18시~19시,1352,13,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,11,18시~19시,3216,4,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,11,18시~19시,966,19,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,11,18시~19시,1196,15,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,11,18시~19시,1325,14,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,11,18시~19시,332,33,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,11,18시~19시,311,34,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,11,18시~19시,1580,10,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,11,18시~19시,513,27,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,11,18시~19시,651,24,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,11,18시~19시,411,31,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,11,18시~19시,160,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,11,19시~20시,4926,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,11,19시~20시,489,24,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,11,19시~20시,696,19,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,11,19시~20시,293,32,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,11,19시~20시,2003,4,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,11,19시~20시,577,21,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,11,19시~20시,281,33,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,11,19시~20시,1197,9,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,11,19시~20시,2389,3,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,11,19시~20시,391,26,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,11,19시~20시,1175,10,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,11,19시~20시,1479,7,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,11,19시~20시,1065,11,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,11,19시~20시,351,28,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,11,19시~20시,746,17,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,11,19시~20시,525,23,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,11,19시~20시,318,29,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,11,19시~20시,1045,13,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,11,19시~20시,427,25,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,11,19시~20시,155,36,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,11,19시~20시,846,14,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,11,19시~20시,280,34,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,11,19시~20시,765,15,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,11,19시~20시,1599,6,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,11,19시~20시,2841,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,11,19시~20시,1059,12,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,11,19시~20시,1984,5,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,11,19시~20시,657,20,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,11,19시~20시,741,18,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,11,19시~20시,748,16,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,11,19시~20시,294,31,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,11,19시~20시,222,35,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,11,19시~20시,1203,8,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,11,19시~20시,365,27,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,11,19시~20시,528,22,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,11,19시~20시,305,30,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,11,19시~20시,117,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,11,20시~21시,3230,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,11,20시~21시,285,24,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,11,20시~21시,507,17,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,11,20시~21시,157,33,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,11,20시~21시,1510,3,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,11,20시~21시,283,25,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,11,20시~21시,263,27,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,11,20시~21시,817,9,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,11,20시~21시,1472,4,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,11,20시~21시,278,26,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,11,20시~21시,669,13,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,11,20시~21시,1137,6,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,11,20시~21시,1009,7,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,11,20시~21시,211,30,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,11,20시~21시,632,14,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,11,20시~21시,352,22,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,11,20시~21시,232,28,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,11,20시~21시,673,12,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,11,20시~21시,305,23,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,11,20시~21시,135,35,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,11,20시~21시,719,11,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,11,20시~21시,170,32,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,11,20시~21시,618,15,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,11,20시~21시,990,8,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,11,20시~21시,2397,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,11,20시~21시,559,16,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,11,20시~21시,1342,5,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,11,20시~21시,501,18,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,11,20시~21시,496,19,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,11,20시~21시,481,20,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,11,20시~21시,139,34,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,11,20시~21시,93,36,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,11,20시~21시,748,10,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,11,20시~21시,229,29,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,11,20시~21시,382,21,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,11,20시~21시,198,31,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,11,20시~21시,82,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,11,21시~22시,2896,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,11,21시~22시,320,21,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,11,21시~22시,396,17,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,11,21시~22시,199,26,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
