연도,월,시간,이용객수,순위,노선,노선아이디,기점,종점,배차간격(토요일)(분),배차간격(일요일)(분),첫차시간,막차시간
2023,7,14시~15시,719,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,7,14시~15시,236,24,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,7,14시~15시,399,14,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,7,14시~15시,396,15,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,7,14시~15시,170,29,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,7,14시~15시,431,12,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,7,14시~15시,165,30,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,7,14시~15시,66,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,7,14시~15시,264,22,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,7,14시~15시,102,33,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,7,14시~15시,507,10,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,7,14시~15시,1311,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,7,14시~15시,2402,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,7,14시~15시,389,16,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,7,14시~15시,1637,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,7,14시~15시,324,18,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,7,14시~15시,446,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,7,14시~15시,668,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,7,14시~15시,151,31,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,7,14시~15시,109,32,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,7,14시~15시,295,20,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,7,14시~15시,292,21,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,7,14시~15시,315,19,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,7,14시~15시,45,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,7,15시~16시,183,29,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,7,15시~16시,375,15,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,7,15시~16시,158,30,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,7,15시~16시,1664,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,7,15시~16시,197,28,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,7,15시~16시,295,21,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,7,15시~16시,991,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,7,15시~16시,1951,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,7,15시~16시,257,23,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,7,15시~16시,478,10,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,7,15시~16시,1239,5,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,7,15시~16시,783,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,7,15시~16시,226,25,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,7,15시~16시,331,19,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,7,15시~16시,403,14,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,7,15시~16시,202,27,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,7,15시~16시,467,12,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,7,15시~16시,131,31,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,7,15시~16시,109,32,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,7,15시~16시,253,24,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,7,15시~16시,102,33,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,7,15시~16시,473,11,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,7,15시~16시,1149,6,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,7,15시~16시,2643,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,7,15시~16시,351,16,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,7,15시~16시,1807,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,7,15시~16시,338,18,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,7,15시~16시,429,13,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,7,15시~16시,574,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,7,15시~16시,220,26,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,7,15시~16시,90,34,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,7,15시~16시,342,17,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,7,15시~16시,319,20,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,7,15시~16시,291,22,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,7,15시~16시,26,36,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,7,16시~17시,226,27,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,7,16시~17시,453,13,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,7,16시~17시,295,22,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,7,16시~17시,1577,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,7,16시~17시,199,30,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,7,16시~17시,358,20,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,7,16시~17시,1052,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,7,16시~17시,2251,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,7,16시~17시,249,25,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,7,16시~17시,511,10,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,7,16시~17시,1340,5,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,7,16시~17시,982,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,7,16시~17시,203,28,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,7,16시~17시,406,18,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,7,16시~17시,451,14,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,7,16시~17시,203,29,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,7,16시~17시,426,16,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,7,16시~17시,227,26,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,7,16시~17시,119,33,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,7,16시~17시,352,21,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,7,16시~17시,166,32,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,7,16시~17시,492,11,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,7,16시~17시,1233,6,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,7,16시~17시,2597,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,7,16시~17시,436,15,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,7,16시~17시,1844,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,7,16시~17시,392,19,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,7,16시~17시,454,12,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,7,16시~17시,756,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,7,16시~17시,196,31,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,7,16시~17시,116,34,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,7,16시~17시,293,23,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,7,16시~17시,408,17,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,7,16시~17시,273,24,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,7,16시~17시,23,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,7,17시~18시,279,24,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,7,17시~18시,427,15,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,7,17시~18시,228,26,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,7,17시~18시,1796,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,7,17시~18시,192,30,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,7,17시~18시,380,19,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,7,17시~18시,1036,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,7,17시~18시,2385,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,7,17시~18시,263,25,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,7,17시~18시,494,11,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,7,17시~18시,1359,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,7,17시~18시,843,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,7,17시~18시,228,27,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,7,17시~18시,466,13,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,7,17시~18시,450,14,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,7,17시~18시,178,31,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,7,17시~18시,503,10,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,7,17시~18시,203,28,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,7,17시~18시,160,32,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,7,17시~18시,295,23,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,7,17시~18시,146,33,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,7,17시~18시,474,12,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,7,17시~18시,1367,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,7,17시~18시,2467,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,7,17시~18시,421,16,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,7,17시~18시,2087,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,7,17시~18시,344,21,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,7,17시~18시,385,18,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,7,17시~18시,731,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,7,17시~18시,202,29,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,7,17시~18시,137,34,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,7,17시~18시,376,20,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,7,17시~18시,322,22,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,7,17시~18시,404,17,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,7,17시~18시,71,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,7,18시~19시,221,27,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,7,18시~19시,353,17,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,7,18시~19시,226,26,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,7,18시~19시,1579,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,7,18시~19시,144,32,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,7,18시~19시,364,15,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,7,18시~19시,1063,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,7,18시~19시,2320,1,300,206000003,오리역,은대미,30,30,0450,2330
2023,7,18시~19시,174,29,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,7,18시~19시,428,12,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,7,18시~19시,1304,5,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,7,18시~19시,839,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,7,18시~19시,207,28,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,7,18시~19시,448,11,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,7,18시~19시,321,19,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,7,18시~19시,247,24,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,7,18시~19시,397,13,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,7,18시~19시,162,30,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,7,18시~19시,105,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,7,18시~19시,292,23,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,7,18시~19시,114,33,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,7,18시~19시,364,16,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,7,18시~19시,1302,6,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,7,18시~19시,2256,2,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,7,18시~19시,395,14,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,7,18시~19시,1618,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,7,18시~19시,298,21,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,7,18시~19시,511,10,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,7,18시~19시,667,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,7,18시~19시,229,25,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,7,18시~19시,157,31,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,7,18시~19시,350,18,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,7,18시~19시,295,22,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,7,18시~19시,307,20,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,7,18시~19시,32,36,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,7,19시~20시,160,25,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,7,19시~20시,281,17,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,7,19시~20시,150,28,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
