연도,월,노선,노선아이디,기점,종점,일시,시간,이용객수,,,
2023,1,Jan-33,204000019,산성동,청구아파트,평일,21시~22시,691,,,
2023,1,Jan-33,204000019,산성동,청구아파트,평일,22시~23시,484,,,
2023,1,Jan-33,204000019,산성동,청구아파트,평일,23시~24시,158,,,
2023,1,330,204000039,산성동,운중초등학교,평일,04시~05시,294,,,
2023,1,330,204000039,산성동,운중초등학교,평일,05시~06시,778,,,
2023,1,330,204000039,산성동,운중초등학교,평일,06시~07시,753,,,
2023,1,330,204000039,산성동,운중초등학교,평일,07시~08시,1255,,,
2023,1,330,204000039,산성동,운중초등학교,평일,08시~09시,1831,,,
2023,1,330,204000039,산성동,운중초등학교,평일,09시~10시,1333,,,
2023,1,330,204000039,산성동,운중초등학교,평일,10시~11시,748,,,
2023,1,330,204000039,산성동,운중초등학교,평일,11시~12시,704,,,
2023,1,330,204000039,산성동,운중초등학교,평일,12시~13시,628,,,
2023,1,330,204000039,산성동,운중초등학교,평일,13시~14시,805,,,
2023,1,330,204000039,산성동,운중초등학교,평일,14시~15시,968,,,
2023,1,330,204000039,산성동,운중초등학교,평일,15시~16시,1217,,,
2023,1,330,204000039,산성동,운중초등학교,평일,16시~17시,1326,,,
2023,1,330,204000039,산성동,운중초등학교,평일,17시~18시,1455,,,
2023,1,330,204000039,산성동,운중초등학교,평일,18시~19시,1819,,,
2023,1,330,204000039,산성동,운중초등학교,평일,19시~20시,1302,,,
2023,1,330,204000039,산성동,운중초등학교,평일,20시~21시,982,,,
2023,1,330,204000039,산성동,운중초등학교,평일,21시~22시,739,,,
2023,1,330,204000039,산성동,운중초등학교,평일,22시~23시,574,,,
2023,1,330,204000039,산성동,운중초등학교,평일,23시~24시,108,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,05시~06시,70,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,06시~07시,170,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,07시~08시,408,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,08시~09시,422,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,09시~10시,203,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,10시~11시,141,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,11시~12시,174,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,12시~13시,212,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,13시~14시,242,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,14시~15시,177,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,15시~16시,244,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,16시~17시,265,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,17시~18시,291,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,18시~19시,421,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,19시~20시,334,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,20시~21시,213,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,21시~22시,191,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,22시~23시,171,,,
2023,1,331,204000084,성남동대형주차장,고속철도수서역,평일,23시~24시,48,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,00시~01시,16,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,04시~05시,53,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,05시~06시,321,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,06시~07시,286,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,07시~08시,668,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,08시~09시,794,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,09시~10시,429,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,10시~11시,297,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,11시~12시,320,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,12시~13시,339,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,13시~14시,377,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,14시~15시,394,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,15시~16시,417,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,16시~17시,614,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,17시~18시,508,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,18시~19시,671,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,19시~20시,543,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,20시~21시,276,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,21시~22시,243,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,22시~23시,278,,,
2023,1,340,204000040,판교대장로동측,영원무역,평일,23시~24시,95,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,04시~05시,2,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,05시~06시,98,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,06시~07시,230,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,07시~08시,517,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,08시~09시,725,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,09시~10시,389,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,10시~11시,259,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,11시~12시,287,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,12시~13시,257,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,13시~14시,347,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,14시~15시,227,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,15시~16시,247,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,16시~17시,414,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,17시~18시,586,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,18시~19시,800,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,19시~20시,515,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,20시~21시,383,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,21시~22시,294,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,22시~23시,225,,,
2023,1,341,204000067,운중동먹거리촌,청계산입구역,평일,23시~24시,46,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,05시~06시,23,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,06시~07시,93,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,07시~08시,301,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,08시~09시,510,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,09시~10시,254,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,10시~11시,172,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,11시~12시,141,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,12시~13시,110,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,13시~14시,147,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,14시~15시,187,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,15시~16시,261,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,16시~17시,166,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,17시~18시,319,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,18시~19시,418,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,19시~20시,304,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,20시~21시,195,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,21시~22시,152,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,22시~23시,101,,,
2023,1,342,204000159,영원무역,청계산옛골,평일,23시~24시,48,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,00시~01시,4,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,04시~05시,77,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,05시~06시,514,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,06시~07시,948,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,07시~08시,1777,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,08시~09시,2153,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,09시~10시,1385,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,10시~11시,762,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,11시~12시,550,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,12시~13시,775,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,13시~14시,748,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,14시~15시,815,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,15시~16시,951,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,16시~17시,1119,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,17시~18시,1715,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,18시~19시,1825,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,19시~20시,1316,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,20시~21시,979,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,21시~22시,884,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,22시~23시,761,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,평일,23시~24시,289,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,00시~01시,88,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,05시~06시,108,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,06시~07시,199,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,07시~08시,668,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,08시~09시,1073,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,09시~10시,559,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,10시~11시,186,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,11시~12시,108,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,12시~13시,205,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,13시~14시,181,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,14시~15시,247,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,15시~16시,324,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,16시~17시,342,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,17시~18시,527,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,18시~19시,865,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,19시~20시,488,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,20시~21시,322,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,21시~22시,270,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,22시~23시,271,,,
2023,1,357,204000007,상대원차고지,삼부아파트,평일,23시~24시,142,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,06시~07시,12,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,07시~08시,20,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,08시~09시,39,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,09시~10시,33,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,10시~11시,5,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,11시~12시,13,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,12시~13시,2,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,13시~14시,18,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,15시~16시,26,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,16시~17시,3,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,17시~18시,65,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,18시~19시,54,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,19시~20시,9,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,20시~21시,2,,,
2023,1,370,204000131,고등마을아파트,백현동종점,평일,21시~22시,34,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,00시~01시,5,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,04시~05시,25,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,05시~06시,167,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,06시~07시,354,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,07시~08시,809,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,08시~09시,1095,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,09시~10시,925,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,10시~11시,560,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,11시~12시,381,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,12시~13시,414,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,13시~14시,495,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,14시~15시,341,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,15시~16시,516,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,16시~17시,571,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,17시~18시,740,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,18시~19시,946,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,19시~20시,920,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,20시~21시,706,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,21시~22시,687,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,22시~23시,569,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,평일,23시~24시,194,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,05시~06시,36,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,06시~07시,60,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,07시~08시,195,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,08시~09시,382,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,09시~10시,193,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,평일,10시~11시,54,,,
